"","subject","item","response","rt","ambiguity","group","filled_gap","group_G","filled_gap_G","ambiguity_G"
"6105","Native 34",17,0,1393,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6112","Native 34",14,0,1686,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6119","Native 34",1,1,1713,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6136","Native 35",10,0,1332,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6140","Native 35",8,0,1671,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6153","Native 35",17,1,3181,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6156","Native 35",6,1,1577,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6164","Native 35",9,1,1312,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6171","Native 35",11,1,1525,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6183","Native 35",22,1,1963,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6193","Native 35",18,1,1832,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6199","Native 35",23,1,2537,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6208","Native 35",5,1,1935,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6211","Native 35",2,1,1365,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6221","Native 35",19,1,1288,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6227","Native 35",21,0,1318,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6231","Native 35",4,1,2128,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6238","Native 35",3,1,1447,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6241","Native 35",24,0,1625,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6259","Native 35",1,1,2791,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6266","Native 35",13,0,1257,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6269","Native 35",7,1,3688,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6275","Native 35",20,1,1822,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6283","Native 35",16,1,2180,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6287","Native 35",12,1,3120,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6291","Native 35",14,0,1623,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6295","Native 35",15,0,1356,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6315","Native 36",19,0,1704,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6322","Native 36",3,1,3608,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6325","Native 36",7,1,3680,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6328","Native 36",15,0,1600,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6332","Native 36",6,1,1988,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6348","Native 36",1,1,2494,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6355","Native 36",21,0,1631,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6362","Native 36",14,0,4033,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6370","Native 36",16,0,2644,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6374","Native 36",23,0,3608,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6389","Native 36",5,1,4654,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6398","Native 36",12,1,8171,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6402","Native 36",18,1,1923,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6408","Native 36",10,1,2043,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6414","Native 36",11,1,2676,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6421","Native 36",22,1,3771,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6427","Native 36",24,0,1297,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6434","Native 36",17,1,2856,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6438","Native 36",20,1,2827,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6441","Native 36",8,1,3343,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6444","Native 36",2,0,7047,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6447","Native 36",4,1,1904,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6450","Native 36",9,1,1421,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6475","Native 36",13,0,1470,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6500","Native 37",15,1,4192,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6507","Native 37",21,0,1485,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6513","Native 37",13,0,1948,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6517","Native 37",9,0,2714,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6528","Native 37",6,1,1690,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6542","Native 37",12,1,2389,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6548","Native 37",2,1,1698,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6556","Native 37",20,1,1517,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6560","Native 37",24,0,2180,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6563","Native 37",23,0,1551,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6572","Native 37",8,0,2343,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6589","Native 37",11,1,2760,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6596","Native 37",19,0,2157,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6602","Native 37",22,0,1280,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6606","Native 37",5,0,1327,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6610","Native 37",1,0,2294,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6614","Native 37",17,0,1195,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6618","Native 37",4,1,1752,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6621","Native 37",7,0,2379,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6629","Native 37",16,1,1952,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6639","Native 37",10,1,1832,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6642","Native 37",14,0,1384,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6652","Native 37",18,0,2651,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6659","Native 37",3,1,4662,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6676","Native 38",8,0,2419,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6680","Native 38",19,1,2356,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6687","Native 38",4,1,1349,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6691","Native 38",14,0,1305,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6695","Native 38",7,0,1533,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6702","Native 38",16,1,1711,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6708","Native 38",5,1,1889,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6716","Native 38",17,0,857,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6723","Native 38",2,1,1772,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6730","Native 38",20,1,2419,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6740","Native 38",6,1,1691,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6747","Native 38",22,1,1964,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6750","Native 38",23,1,2227,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6760","Native 38",18,1,2385,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6764","Native 38",3,1,1504,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6775","Native 38",11,0,2090,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6779","Native 38",12,0,3414,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6788","Native 38",1,1,1097,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6795","Native 38",24,1,2835,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6802","Native 38",21,0,1532,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6812","Native 38",10,1,2639,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6819","Native 38",9,1,1470,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6826","Native 38",15,1,3195,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6833","Native 38",13,1,3360,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6856","Native 39",5,1,4436,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6861","Native 39",23,1,3008,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6872","Native 39",3,0,2829,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6891","Native 39",4,1,3896,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6894","Native 39",17,1,2150,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6901","Native 39",22,1,2732,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6911","Native 39",9,1,4566,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6914","Native 39",12,1,1644,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6922","Native 39",13,0,1387,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6925","Native 39",14,0,1455,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6933","Native 39",15,1,2848,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6940","Native 39",24,1,3915,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6944","Native 39",16,1,3198,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6947","Native 39",11,1,2214,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6954","Native 39",20,1,2536,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"6958","Native 39",2,1,1841,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6968","Native 39",10,1,2565,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6974","Native 39",7,1,1595,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"6981","Native 39",6,1,2584,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"6994","Native 39",19,1,2180,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"6997","Native 39",18,1,2636,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7004","Native 39",8,1,2631,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7011","Native 39",1,1,1318,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7015","Native 39",21,0,2590,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7035","Native 40",8,1,2968,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7042","Native 40",20,0,1436,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7045","Native 40",4,0,1904,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7053","Native 40",10,1,1877,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7056","Native 40",7,1,1991,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7059","Native 40",17,0,1848,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7062","Native 40",12,1,3551,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7070","Native 40",22,0,1252,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7074","Native 40",11,1,2834,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7082","Native 40",14,0,2522,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7094","Native 40",9,1,3016,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7101","Native 40",24,0,2096,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7108","Native 40",5,0,3455,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7114","Native 40",3,1,2671,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7118","Native 40",15,0,1758,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7122","Native 40",13,0,1804,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7125","Native 40",6,1,6225,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7132","Native 40",18,0,1621,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7135","Native 40",21,0,2009,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7142","Native 40",23,0,1173,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7147","Native 40",1,1,1136,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"7163","Native 40",2,0,5433,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"7185","Native 40",16,0,5053,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"7191","Native 40",19,0,1843,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"7222","Non-Native 1",6,1,2277,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7226","Non-Native 1",9,1,2264,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7230","Non-Native 1",19,0,3283,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7236","Non-Native 1",2,1,1915,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7247","Non-Native 1",14,0,1458,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7255","Non-Native 1",1,0,2453,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7262","Non-Native 1",18,1,4263,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7266","Non-Native 1",21,0,1265,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7273","Non-Native 1",12,1,2447,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7280","Non-Native 1",16,1,4316,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7286","Non-Native 1",22,0,2078,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7290","Non-Native 1",4,1,1701,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7296","Non-Native 1",15,0,2746,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7302","Non-Native 1",7,0,6541,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7307","Non-Native 1",3,1,1557,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7314","Non-Native 1",13,0,1756,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7322","Non-Native 1",17,0,1111,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7332","Non-Native 1",11,1,2205,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7336","Non-Native 1",23,0,2667,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7339","Non-Native 1",10,1,2259,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7355","Non-Native 1",24,0,3134,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7358","Non-Native 1",8,1,1707,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7373","Non-Native 1",5,0,3819,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7379","Non-Native 1",20,0,1975,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7403","Non-Native 2",14,0,1305,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7406","Non-Native 2",5,0,2571,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7410","Non-Native 2",11,1,2232,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7413","Non-Native 2",17,0,2105,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7420","Non-Native 2",23,0,4690,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7428","Non-Native 2",4,0,2044,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7434","Non-Native 2",3,1,1596,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7440","Non-Native 2",1,0,2014,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7448","Non-Native 2",9,0,2996,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7456","Non-Native 2",19,0,1640,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7462","Non-Native 2",24,1,3208,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7476","Non-Native 2",18,0,1872,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7486","Non-Native 2",22,1,2262,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7495","Non-Native 2",20,0,1576,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7498","Non-Native 2",6,1,3842,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7505","Non-Native 2",7,0,8133,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7512","Non-Native 2",8,0,4638,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7515","Non-Native 2",10,1,2357,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7519","Non-Native 2",12,1,2811,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7523","Non-Native 2",15,0,2070,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7533","Non-Native 2",13,0,3816,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7537","Non-Native 2",16,0,2202,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7548","Non-Native 2",2,1,3222,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7558","Non-Native 2",21,0,1952,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7580","Non-Native 3",23,0,1952,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7586","Non-Native 3",19,0,1291,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7593","Non-Native 3",14,0,1153,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7597","Non-Native 3",17,1,2670,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7604","Non-Native 3",18,0,1227,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7612","Non-Native 3",5,0,1526,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7617","Non-Native 3",21,0,1285,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7633","Non-Native 3",13,0,1337,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7636","Non-Native 3",16,1,2523,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7643","Non-Native 3",24,0,1673,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7646","Non-Native 3",4,0,2218,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7653","Non-Native 3",3,0,2261,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7660","Non-Native 3",15,0,1813,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7667","Non-Native 3",12,1,1494,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7674","Non-Native 3",1,0,1603,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7677","Non-Native 3",6,1,1640,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7684","Non-Native 3",11,1,1595,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7688","Non-Native 3",22,0,1653,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7695","Non-Native 3",9,0,3215,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7706","Non-Native 3",7,1,3814,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7716","Non-Native 3",10,0,1242,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7719","Non-Native 3",8,0,1197,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7722","Non-Native 3",20,0,1122,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7736","Non-Native 3",2,1,1249,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7756","Non-Native 4",23,0,1453,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7759","Non-Native 4",18,1,1357,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7762","Non-Native 4",9,1,3456,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7773","Non-Native 4",24,0,1431,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7782","Non-Native 4",14,0,1098,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7793","Non-Native 4",19,0,1375,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7808","Non-Native 4",22,0,1225,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7811","Non-Native 4",11,1,3774,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7819","Non-Native 4",13,0,1526,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7822","Non-Native 4",8,0,3354,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7833","Non-Native 4",15,0,6086,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7841","Non-Native 4",6,1,2528,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7848","Non-Native 4",16,0,4891,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7859","Non-Native 4",2,0,4227,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7864","Non-Native 4",4,0,2002,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7868","Non-Native 4",20,0,1666,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7877","Non-Native 4",1,1,1716,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7881","Non-Native 4",10,1,2006,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7884","Non-Native 4",3,1,1715,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7891","Non-Native 4",5,1,1865,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7898","Non-Native 4",7,0,3284,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7901","Non-Native 4",17,0,3836,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7915","Non-Native 4",12,1,2392,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7919","Non-Native 4",21,0,2021,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7935","Non-Native 5",24,0,1758,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"7941","Non-Native 5",5,0,4534,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7945","Non-Native 5",23,0,2127,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7952","Non-Native 5",2,1,1512,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7956","Non-Native 5",8,1,1515,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"7963","Non-Native 5",7,1,1849,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7970","Non-Native 5",21,0,1686,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7974","Non-Native 5",3,1,2672,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7982","Non-Native 5",13,0,1330,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"7987","Non-Native 5",11,1,4963,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
"7994","Non-Native 5",10,1,2196,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"8005","Non-Native 5",16,1,2761,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"8012","Non-Native 5",4,1,1705,-0.5,0.5,0.5,"Non-Native","Filled-Gap","Unambiguous"
"8020","Non-Native 5",20,1,1480,-0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Unambiguous"
"8023","Non-Native 5",15,0,1529,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"8030","Non-Native 5",17,0,1531,0.5,0.5,-0.5,"Non-Native","Non-Filled-Gap","Ambiguous"
"8041","Non-Native 5",1,0,9184,0.5,0.5,0.5,"Non-Native","Filled-Gap","Ambiguous"
